date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:21	236/236	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=mJjeUi6Ow3hHXtmosFwtv-fYkXoGT1dM_3ZCz5k1Y_FtH0evPNksdWSWqinzZf5VgvcbxdSSA407eWPbY5MA7G_VEda0GnxqmRahFBSq8Hweq2wFy-RTEuLdhbSk5R7-vB4QFPrIYHpZ_QmbWUU3-woBn9LZ1EaKcjnsAfwfgYjRJ_R90&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResourcefd16.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431)
10:24:21	2117/2117	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=bSZh0Gz95J1-5UOeJw2VIWV1aJNFCh1ryCfFMB00iu6KKb1t3XdRVx4GScUoiCgoJbCGUONXWPwe8fH4x-ZUt1yuZhQ2aEvHffExjIr2u-6tZczwjcGaV-Nth-buZ8nUx13lID0H79b3vhMenj715dPYOs2LBC-0Cp8FvLPPX5Qg7HA00&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResourcea42a.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431)
10:24:21	375/375	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=z68AkRUCdVuXLJjF2bAW9MDchXy7AkrNHQC1XILhr-h7iw_tmrT1JlyDwsuvk2HpPvMvyQSEaZuJDoCZ5MPH8b1W7OMkINgGLb3ILSkKgdKfgWebfF2OUbxLCKDENLyBGrjxxW6ehV-ItzaTHFMrU4m3IVY1&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource05d1.png	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431)
10:24:21	3601/3601	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=r95gzcSc3Vxir92fDUHFhROxRXO8Mn-2iJpdMsKPnCtTbVZK9NfaASFgFu9hsdM725xk7WJ2jYuW-duHwByA4wR4KaQ9W-IvtSiElHlqses6D-WRi09Z_kT3m4NI1mM0d7_-PEyfhaUJSoR7Y9_3EdvRQWyVpO5iqAx2EjJWKEPhbq5l0&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResourceb5f0.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431)
10:24:22	20859/20859	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=xUjLIYv5RC122VT_bPYKmXmp_YtibMXYE8PVviBM54aifJgyIEbuRBZeA2216XQFqI_sP0pq6oYCn3BBgLc7APsKJAT610LyXAif4fTnDIxIcuZurYH4XIGY_RKV2k7fAtTqLDAJyqk4jkx4hI-_qn0p2SfqDM0EQv3g9afDpLUnhulX0&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResourcea59b.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431)
10:24:22	3704/3704	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=u4mNqXaSpFmo1aeyRlaOzlJ4srhulxk4tABR9mHeISMkeHn1kRb8zi1eTVdipWhxpDDZBwNd2xwAGCqoYyDZPvjtr6mMExO26rkPKGSmTjw8HTYJrRtjImJucretkFJ_TLvnkFa8ez1Qz7-5U7tbLztI4qOsFddu5OjCSsTbFGe8nVsO0&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource1f36.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431)
10:24:23	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2003:24:27%20GMT	http://icsse2017.hcmute.edu.vn/ImageManager	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/ImageManager.7c.delayed	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41%3a11e117d7%3adc7e0bd%3a1569bb5f%3a63b115ed%3a30f1f089)
10:24:24	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2003:24:27%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.SpellCheckHandler.axd	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.SpellCheckHandler.7d.delayed	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41%3a11e117d7%3adc7e0bd%3a1569bb5f%3a63b115ed%3a30f1f089)
10:24:25	3440/3440	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=n773PcR3J7_A1FPJ_SBOgAWw00qlZ-r8wklKETcBl3VtZAeGN71aKhLnQ70ode3bnQFkMz-BdVFMSuOci3DLRghk7PKZ-TCsZPwTySkxW7GEwZv5sSWPRYaW_pYKaAqIE8snrjXcqwJ6w2UIc2exScyRr7Q1&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource1fbe.css	(from http://icsse2017.hcmute.edu.vn/?TopicId=07cabf23-9b06-4682-a475-e20690f532ba)
10:24:25	3566/3566	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=Eh4r1zfkKkxiaHKi-r4z4YaZIL5gxBC5Y5SukEw_JnS5STwtXcb5lsSR_cE_nXgNLxh-WLCMYDRkKgFjsoqB5NH7XzTQkvPnt-8f3s6VigfQM0jhxVwyOxGdB9sh-2UX2B6urtLH_9gWZRCgfO4D5JI8CRDmqJTYLD_36ZJxKSAWWzpr0&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource9ac1.css	(from http://icsse2017.hcmute.edu.vn/?TopicId=07cabf23-9b06-4682-a475-e20690f532ba)
10:24:28	548967/548967	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2015%20Mar%202011%2000:00:00%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41%3addbfcb67	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource82d2.js	(from http://icsse2017.hcmute.edu.vn/?TopicId=07cabf23-9b06-4682-a475-e20690f532ba)
10:24:30	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:24:30%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=f9111384-c9ad-46ac-ba10-037bf3d691a4	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImage275d.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=07cabf23-9b06-4682-a475-e20690f532ba)
10:24:33	98279/98279	---M--	200	added ('OK')	image/jpeg	etag:%228056e6f5d7d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/hinh%20truong.jpg	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/hinh%20truong.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
10:24:34	35081/35081	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:24:36%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=e854dada-5ce1-4f57-91bf-50c720de96ef	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/indexeeda.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
10:24:35	2885/2885	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:24:37%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=0e3761df-3b88-40b4-9278-19155a33f8a2	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourcef801.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
10:24:36	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:24:39%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=dd21088d-cb55-4f9d-ac9c-73553c715cae	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImage797c.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=8fdb6e21-307c-4046-94ab-bd311a2a9930)
10:24:37	2719/2719	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:24:40%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=cc0979e5-a43e-4ec3-b6c2-845687592cb2	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource24f4.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae)
10:24:50	79807/79807	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:24:34%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index50b6.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:24:53	2901/2901	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:24:56%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=869eacfb-b56e-42aa-be47-59e70d8bd90d	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource752f.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
10:24:54	7317/7317	---M--	200	added ('OK')	image/jpeg	etag:%22805177a07a9d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/images.jpg	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/images.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
10:24:55	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:24:57%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=945864b5-165f-45a3-8e75-a9ba5ac1f9ef	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImagef8ef.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=fd0c4c9e-429c-4e2e-a19d-4236dd56945a)
10:24:55	2602/2602	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:24:58%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=c24e725b-d2b2-464b-9338-21710e68c9e0	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource9d86.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
10:24:56	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:24:58%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=707e0e24-5220-4821-a40f-4041eb76cc1a	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImaged303.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=a00b00cc-8531-426e-b305-00ced720720e)
10:24:58	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:25:00%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=be204435-0615-4fc3-aa86-392d871decc8	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImage8a39.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=e821c7c7-f850-4ca3-bb37-fb63721e8d83)
10:24:59	2639/2639	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:25:01%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=53e5e740-66e7-4f54-b454-a09a57525347	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourcea68d.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
10:24:59	87925/87925	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:25:01%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=707e0e24-5220-4821-a40f-4041eb76cc1a	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/indexa8ef.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=707e0e24-5220-4821-a40f-4041eb76cc1a)
10:25:10	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:25:01%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=242b6486-aeb4-472f-b74f-779069bbd957	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImage7ae0.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=708bb1e7-7eda-45c8-aab7-1dfb4987d11a)
10:25:14	94852/94852	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:25:16%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index26a6.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:25:15	2664/2664	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:25:17%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=28c4458c-62bb-435a-8149-5bd1fc1a28e2	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource6aee.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5)
10:25:15	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:25:17%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=b4031ebe-e802-4402-a49a-5769943872a5	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImage1a81.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=e227a1b0-fc7e-410b-bab0-0ffb9a65fe90)
10:25:17	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:25:18%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=3af2fa01-2645-4516-a65a-67bfec768e13	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImage37b3.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=31ca0f13-71be-4bd9-ad28-d3589a3cf6d2)
10:25:17	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:25:20%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=bc474489-26ce-4997-a1c0-b37dce27b202	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImage07ea.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=31ca0f13-71be-4bd9-ad28-d3589a3cf6d2)
10:25:41	4286/4286	---M--	200	added ('OK')	image/cur	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=I5yKVtug0diTFMWI4R6_3J4vSTyizF8OL4VZ4CWGoLdkqopuYA5aZcaafQfB82oanmvhJoCD8TnzeX3pIm1b116nb7iGv2fK-63ATZHsG9I5eXe8_aC7hfw35nJ3U4W_VPw6_2M5lPR24eqxp1kHeguRVrk1&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResourcede99.axd	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=n773PcR3J7_A1FPJ_SBOgAWw00qlZ-r8wklKETcBl3VtZAeGN71aKhLnQ70ode3bnQFkMz-BdVFMSuOci3DLRghk7PKZ-TCsZPwTySkxW7GEwZv5sSWPRYaW_pYKaAqIE8snrjXcqwJ6w2UIc2exScyRr7Q1&t=636040235083572431)
10:25:42	9563/9563	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=9rblI0aq9dqFD6_pWG32mzl7aY_QMIRtywNfmbNaMaTpVAZEJfSNKU_x4zrzHggJzu1rx2lRXX6zf5pQ9wav25lZvmIYYgivlojW_mUZ4x8t44DFP6J-mqPRfYMsmGioVc9avHteglTU-Q_7wh_h8VPl4Aw1&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource151e.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=Eh4r1zfkKkxiaHKi-r4z4YaZIL5gxBC5Y5SukEw_JnS5STwtXcb5lsSR_cE_nXgNLxh-WLCMYDRkKgFjsoqB5NH7XzTQkvPnt-8f3s6VigfQM0jhxVwyOxGdB9sh-2UX2B6urtLH_9gWZRCgfO4D5JI8CRDmqJTYLD_36ZJxKSAWWzpr0&t=636040235083572431)
10:25:43	1423/1423	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=QhdhWaF51PFZsRSN3adTSv6TMNIG_po8_jKj_p5C6kfyRp7fH30mwWuFeVhkPp9uZwHvuOCHj54y5H57CfSFAosuAtvpobjup4RPfpHJKdPScLX6KgjYIEDjUJFJjNLpcoDyUcDpVe0G2j5aOXrFYVCc_LSaBZbqO7E4JMJKH1y5QcIv0&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource1a54.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=Eh4r1zfkKkxiaHKi-r4z4YaZIL5gxBC5Y5SukEw_JnS5STwtXcb5lsSR_cE_nXgNLxh-WLCMYDRkKgFjsoqB5NH7XzTQkvPnt-8f3s6VigfQM0jhxVwyOxGdB9sh-2UX2B6urtLH_9gWZRCgfO4D5JI8CRDmqJTYLD_36ZJxKSAWWzpr0&t=636040235083572431)
10:25:43	152/152	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=YJBDh4KMhZ-DBGut3Bgx4TZn1HBsFm-AakhdPL2uAw9llvM6yd9xsJaPIl26T5fFfVU-dJVzmZ3jK9AqwvZRA3VM1DowjVkxmAkm5Uns2gVStnz1A5e8fDJz-z4greBunVFLhCAoTTpKYeUnwhv-1DDTbqE1&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource970b.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=Eh4r1zfkKkxiaHKi-r4z4YaZIL5gxBC5Y5SukEw_JnS5STwtXcb5lsSR_cE_nXgNLxh-WLCMYDRkKgFjsoqB5NH7XzTQkvPnt-8f3s6VigfQM0jhxVwyOxGdB9sh-2UX2B6urtLH_9gWZRCgfO4D5JI8CRDmqJTYLD_36ZJxKSAWWzpr0&t=636040235083572431)
10:25:44	2685/2685	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:25:47%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=4a5c477c-1b85-4bce-ab00-85675724c5de	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourced9f0.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:25:46	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2003:25:48%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=c8018710-9562-44c6-bef0-2a0f22e73f6b	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Services/GetArticleImagefd66.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=e854dada-5ce1-4f57-91bf-50c720de96ef)
10:25:46	4357/4357	---M--	200	added ('OK')	image/jpeg	etag:%22b39b844a45adcf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagePhoto/bg_img.jpg	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/ImagePhoto/bg_img.jpg	(from http://icsse2017.hcmute.edu.vn/CSS/show_img.css)
10:25:48	77329/77329	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:25:50%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index093c.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
10:28:50	4864698/4864698	---M--	200	added ('OK')	image/jpeg	etag:%228096e6d62975d11:0%22	http://en.hcmute.edu.vn/Resources/Images/SubDomain/HomePage/Introduction/Tot%20nghiep.jpg	E:/PhanMemUngDung/MyWeb/WebApp/en.hcmute.edu.vn/Resources/Images/SubDomain/HomePage/Introduction/Tot%20nghiep.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
